Student_ID,Age,10th_Percentage,12th_Percentage,12th_Stream,Degree,CGPA,Programming,Communication,Leadership,Creativity,Problem_Solving,Technology_Interest,Medical_Interest,Finance_Interest,Government_Interest,Business_Interest,Teaching_Interest,Law_Interest,Physical_Fitness,Personality,Hobby,Career
2402,25,66,56,Science_PCM,BSc Data Science,6.7,2,5,4,4,5,3,3,3,2,4,5,5,4,Analytical,Coding,Research Scientist
2403,23,65,90,Arts,BA Economics,9.93,2,4,2,5,4,3,3,4,5,5,5,2,4,Analytical,Public Speaking,Government Officer
2404,19,56,78,Science_PCM,BSc,7.36,2,5,3,4,5,2,3,2,5,4,4,5,2,Analytical,Coding,Research Scientist
2405,19,67,75,Arts,BA,7.28,2,5,4,5,3,4,4,5,5,4,5,5,3,Helping,Public Speaking,Government Officer
2406,23,74,80,Science_PCM,BSc,9.72,5,5,3,4,5,4,3,5,2,5,4,2,5,Leadership,Reading,Research Scientist
2407,23,96,97,Commerce,BBA,8.61,4,3,5,3,5,4,3,5,2,5,3,4,5,Helping,Music,Marketing Manager
2408,21,74,70,Science_PCM,BTech,8.66,4,5,5,5,3,5,2,3,3,4,4,4,2,Analytical,Coding,Civil Engineer
2409,17,52,91,Arts,BA,6.65,5,5,2,5,3,3,2,2,2,2,5,2,3,Research,Social Work,Teacher
2410,22,71,68,Science_PCM,BTech,7.69,5,4,2,4,5,5,3,2,2,2,3,4,2,Helping,Music,Software Developer
2411,18,57,74,Commerce,BBA,7.12,3,5,5,2,4,4,2,5,4,2,2,4,4,Creative,Drawing,Financial Analyst
2412,19,69,95,Science_PCM,BSc Data Science,8.75,5,3,4,2,5,5,4,4,2,5,5,4,4,Research,Reading,Data Scientist
2413,25,56,85,Science_PCB,BSc Nursing,7.93,4,5,4,5,2,3,5,4,3,3,3,2,5,Creative,Sports,Nurse
2414,23,77,77,Commerce,BBA,7.77,3,3,3,4,5,2,3,5,4,2,4,2,3,Analytical,Music,Bank Manager
2415,25,71,98,Science_PCB,BHMS,9.94,2,4,3,4,5,4,5,4,5,4,5,5,5,Leadership,Social Work,Doctor
2416,18,80,72,Science_PCM,BFA,8.34,2,4,3,5,5,2,4,4,3,2,3,3,4,Helping,Reading,Designer
2417,25,58,68,Commerce,BA,9.62,2,5,5,4,4,4,5,3,4,5,5,2,5,Helping,Music,Entrepreneur
2418,18,56,67,Arts,BFA,6.91,3,2,5,5,4,5,4,2,5,3,5,2,5,Analytical,Public Speaking,Designer
2419,21,71,66,Science_PCM,BTech,8.9,5,2,3,4,5,5,2,5,5,5,4,3,2,Research,Coding,AI Engineer
2420,17,68,99,Science_PCM,BCA,9.71,5,3,4,4,4,5,3,4,5,2,2,3,5,Creative,Sports,AI Engineer
2421,20,95,72,Science_PCM,BCA,6.14,5,4,2,4,5,5,2,5,2,5,3,4,4,Helping,Public Speaking,AI Engineer
2422,17,75,57,Science_PCM,BTech,9.67,3,5,3,2,2,4,3,2,3,3,4,5,4,Creative,Coding,Civil Engineer
2423,25,94,67,Commerce,BA Economics,9.33,4,5,5,2,4,5,3,2,5,3,4,2,2,Helping,Public Speaking,Government Officer
2424,21,53,87,Commerce,BCom,6.2,5,3,2,3,4,5,3,5,4,3,2,4,2,Helping,Music,Accountant
2425,21,95,60,Science_PCB,BAMS,9.08,5,4,4,5,5,3,5,5,3,2,2,5,4,Creative,Music,Doctor
2426,24,98,53,Science_PCM,BTech,9.67,2,5,2,2,5,4,3,3,2,5,4,5,5,Helping,Writing,Civil Engineer
2427,25,57,53,Science_PCB,BSc Microbiology,8.6,4,4,5,5,5,2,5,3,2,5,3,5,4,Analytical,Public Speaking,Medical Researcher
2428,25,93,99,Science_PCB,BSc Nursing,7.71,2,5,2,4,4,4,5,3,3,4,4,3,2,Creative,Public Speaking,Nurse
2429,20,88,54,Science_PCB,BSc Biotechnology,6.94,2,4,5,5,2,5,5,4,4,3,3,2,5,Analytical,Drawing,Medical Researcher
2430,20,54,53,Science_PCM,BTech,9.72,5,2,4,2,5,5,4,3,5,4,3,3,2,Research,Music,Software Developer
2431,21,58,61,Commerce,BBA,6.22,5,3,5,5,4,5,3,2,2,5,5,4,4,Analytical,Sports,Entrepreneur
2432,17,94,61,Arts,LLB,9.0,2,5,4,4,3,4,4,4,3,2,4,5,2,Leadership,Writing,Lawyer
2433,23,61,50,Science_PCB,BSc Microbiology,7.7,4,4,5,2,2,5,5,4,4,5,5,4,5,Helping,Public Speaking,Medical Researcher
2434,24,67,95,Commerce,BBA,7.74,3,4,4,4,5,2,5,5,3,2,5,5,3,Leadership,Reading,Bank Manager
2435,19,50,94,Commerce,BCom,7.48,5,2,2,3,4,4,5,5,2,5,3,2,2,Creative,Music,Accountant
2436,24,63,57,Science_PCM,BFA,9.24,3,3,5,5,2,4,3,3,4,2,4,2,2,Helping,Coding,Designer
2437,23,86,61,Science_PCM,BTech,6.09,5,4,5,5,3,5,4,4,5,4,5,2,5,Analytical,Music,Defence Officer
2438,18,83,76,Science_PCM,BA,9.31,2,4,4,3,4,2,3,2,5,5,4,5,5,Analytical,Public Speaking,Defence Officer
2439,17,95,60,Science_PCB,BSc Nursing,6.14,5,5,2,5,5,4,5,3,5,5,4,2,2,Analytical,Writing,Nurse
2440,20,59,58,Science_PCM,BCA,8.31,5,4,2,2,4,5,4,4,3,2,5,5,4,Analytical,Public Speaking,Data Scientist
2441,24,67,69,Commerce,BBA,9.93,2,5,5,4,5,4,4,3,2,5,5,5,5,Creative,Coding,Marketing Manager
2442,23,82,90,Arts,BA,9.09,5,5,4,4,2,3,3,5,3,3,5,2,4,Creative,Public Speaking,Teacher
2443,17,98,50,Commerce,CMA,6.22,3,5,3,3,5,3,5,5,2,3,5,3,4,Analytical,Public Speaking,Financial Analyst
2444,25,77,57,Science_PCM,BSc Data Science,8.73,3,2,4,4,5,3,2,2,5,4,2,2,2,Leadership,Coding,Research Scientist
2445,24,94,86,Arts,BEd,9.73,4,5,4,4,4,3,5,5,3,5,5,2,3,Creative,Reading,Teacher
2446,20,81,58,Arts,BA Economics,6.43,5,5,4,4,3,4,5,4,5,3,3,5,5,Helping,Social Work,Government Officer
2447,22,60,92,Arts,LLB,9.7,2,5,2,4,5,4,3,2,3,3,3,5,4,Creative,Writing,Lawyer
2448,17,67,72,Arts,LLB,6.69,4,5,4,4,3,5,5,4,3,5,2,5,3,Analytical,Public Speaking,Lawyer
2449,17,95,70,Commerce,CA,7.77,2,2,5,2,4,2,2,5,5,3,4,5,3,Creative,Music,Bank Manager
2450,18,99,90,Commerce,BA Economics,6.67,2,4,5,2,4,4,4,3,5,3,2,5,2,Analytical,Social Work,Government Officer
2451,19,86,88,Commerce,BA,7.54,5,5,4,4,4,2,3,5,5,5,4,4,4,Analytical,Reading,Government Officer
2452,21,90,59,Arts,BA,8.45,2,5,2,3,2,2,4,4,5,4,3,3,3,Helping,Writing,Government Officer
2453,24,69,91,Arts,LLB,7.93,4,5,4,2,3,3,4,3,3,4,4,5,5,Analytical,Public Speaking,Lawyer
2454,20,74,77,Commerce,BCom,6.41,3,3,2,3,5,5,3,5,4,4,5,2,5,Helping,Coding,Financial Analyst
2455,17,67,96,Arts,BA Economics,7.18,4,5,4,3,4,2,3,2,5,4,5,5,3,Creative,Drawing,Government Officer
2456,17,63,90,Science_PCM,BTech,9.48,5,3,4,2,4,4,2,2,2,2,4,3,3,Helping,Drawing,Civil Engineer
2457,18,64,73,Arts,BFA,7.68,5,5,4,5,3,3,3,4,3,3,4,5,4,Leadership,Public Speaking,Designer
2458,23,83,55,Commerce,BCom,7.56,4,5,2,5,5,5,5,5,5,5,2,4,2,Research,Music,Bank Manager
2459,25,86,78,Science_PCM,BTech,7.58,5,3,4,2,5,5,4,5,5,2,4,3,2,Creative,Coding,AI Engineer
2460,23,57,86,Science_PCB,BSc Data Science,8.31,2,4,2,4,5,4,4,5,2,4,3,5,4,Helping,Coding,Research Scientist
2461,21,87,90,Arts,BA,7.12,5,5,3,5,2,3,3,3,5,5,3,3,2,Helping,Music,Government Officer
2462,19,97,79,Arts,BA,7.01,3,5,3,5,4,4,5,4,3,3,5,3,2,Helping,Reading,Teacher
2463,19,76,52,Science_PCM,BTech,9.35,5,3,5,4,5,5,5,2,5,5,3,3,3,Helping,Sports,Software Developer
2464,22,62,95,Arts,BEd,8.58,4,5,5,5,3,4,3,2,2,5,5,5,5,Helping,Public Speaking,Teacher
2465,21,85,72,Science_PCB,BDS,6.89,2,4,2,3,2,2,5,5,4,3,2,4,2,Helping,Music,Doctor
2466,20,86,68,Commerce,BA,6.67,4,4,2,5,2,4,4,5,5,5,4,4,5,Analytical,Sports,Government Officer
2467,21,51,84,Science_PCM,BCA,9.29,5,3,3,3,5,5,3,5,5,4,2,5,3,Helping,Sports,Data Scientist
2468,17,62,94,Science_PCB,BSc Biotechnology,9.98,5,4,5,5,2,3,5,5,4,3,3,2,5,Creative,Public Speaking,Medical Researcher
2469,20,65,97,Arts,BFA,6.3,3,3,5,5,3,5,2,3,5,2,2,4,2,Helping,Drawing,Designer
2470,17,88,67,Commerce,BBA,6.87,2,3,5,4,4,4,5,2,4,5,4,4,3,Analytical,Social Work,Marketing Manager
2471,24,55,83,Science_PCB,BSc Nursing,8.16,3,4,2,2,5,2,5,3,3,2,2,2,3,Helping,Public Speaking,Nurse
2472,17,69,87,Science_PCB,BSc Data Science,6.78,4,4,3,4,5,3,2,5,2,3,4,3,4,Helping,Reading,Research Scientist
2473,19,98,58,Commerce,CA,9.76,5,2,3,4,4,5,5,5,2,2,3,3,3,Creative,Sports,Accountant
2474,22,97,54,Commerce,BCom,9.21,4,4,5,3,5,3,3,5,2,3,4,3,3,Research,Coding,Accountant
2475,23,56,99,Commerce,BA,9.22,3,4,5,3,4,2,5,2,5,5,2,2,5,Analytical,Public Speaking,Entrepreneur
2476,18,77,55,Science_PCB,BHMS,8.01,4,5,5,5,2,3,5,2,4,3,3,2,2,Analytical,Social Work,Doctor
2477,20,53,78,Arts,BDes,9.88,5,2,2,5,5,3,5,5,2,3,5,5,5,Research,Writing,Designer
2478,17,96,54,Science_PCB,BSc Nursing,9.63,3,4,4,2,5,3,5,2,5,3,2,5,3,Analytical,Public Speaking,Nurse
2479,17,99,53,Science_PCM,BTech,8.29,2,4,4,5,2,2,5,5,3,2,5,4,3,Helping,Music,Civil Engineer
2480,18,95,76,Commerce,BCom,9.57,5,4,2,5,5,4,4,5,5,5,4,5,4,Research,Social Work,Financial Analyst
2481,21,98,85,Science_PCB,BSc Data Science,6.07,2,3,3,4,5,4,5,5,2,2,2,2,4,Analytical,Writing,Research Scientist
2482,25,97,97,Science_PCB,BHMS,9.65,2,5,5,5,5,3,5,5,4,3,4,3,2,Analytical,Reading,Doctor
2483,25,56,89,Arts,LLB,6.89,4,5,5,4,2,3,5,2,4,4,3,5,2,Helping,Public Speaking,Lawyer
2484,21,98,82,Science_PCM,BCA,8.96,5,5,2,4,4,5,2,3,5,2,3,2,3,Creative,Public Speaking,Software Developer
2485,25,97,96,Science_PCM,BSc Data Science,9.65,4,2,3,4,5,3,4,4,5,3,2,3,2,Creative,Social Work,Research Scientist
2486,23,72,97,Science_PCM,BTech,7.82,3,4,2,2,2,3,2,4,5,2,5,5,2,Leadership,Social Work,Civil Engineer
2487,21,53,69,Arts,BA,9.93,5,5,4,5,5,3,3,4,5,4,5,5,3,Research,Writing,Teacher
2488,19,89,91,Commerce,CA,6.6,4,4,3,2,5,3,4,5,3,2,4,2,5,Creative,Sports,Bank Manager
2489,24,61,99,Commerce,BBA,9.5,5,3,3,4,5,5,3,5,3,2,5,3,5,Analytical,Public Speaking,Financial Analyst
2490,21,86,90,Science_PCM,BCA,9.22,5,2,4,4,4,5,2,2,4,2,2,4,3,Research,Sports,AI Engineer
2491,25,77,56,Science_PCM,BSc Data Science,7.31,5,2,5,4,4,5,3,2,4,5,2,3,3,Helping,Social Work,Data Scientist
2492,22,67,63,Science_PCM,BCA,8.3,5,5,4,2,4,5,5,5,4,3,2,3,2,Research,Social Work,Software Developer
2493,22,72,51,Science_PCM,BCA,7.02,5,3,2,3,5,5,3,3,2,5,4,3,3,Research,Reading,Software Developer
2494,18,60,56,Science_PCM,BCA,7.2,5,3,5,3,5,5,5,2,3,4,5,5,5,Creative,Reading,AI Engineer
2495,17,68,85,Science_PCM,BDes,8.43,4,4,5,5,4,4,4,4,3,5,5,5,5,Leadership,Drawing,Designer
2496,19,97,62,Science_PCM,BCA,8.46,5,3,5,2,4,5,3,5,3,2,4,5,3,Helping,Drawing,Software Developer
2497,22,63,73,Commerce,BCom,9.7,3,5,5,5,4,4,3,5,2,4,5,2,5,Leadership,Coding,Financial Analyst
2498,20,86,61,Science_PCM,BSc Data Science,8.49,5,2,3,3,4,5,3,3,4,2,2,5,5,Research,Public Speaking,Data Scientist
2499,17,92,64,Science_PCB,BSc Nursing,9.19,3,4,2,3,5,2,5,3,4,4,3,2,5,Leadership,Social Work,Nurse
2500,18,94,55,Science_PCM,BDes,7.61,2,2,4,5,4,5,3,4,2,3,2,4,4,Creative,Sports,Designer
2501,17,69,99,Science_PCB,MBBS,8.68,3,4,3,2,3,2,5,5,5,4,5,4,3,Research,Writing,Doctor
2502,17,52,83,Commerce,CA,9.16,2,4,3,4,5,2,5,5,2,5,2,4,3,Helping,Reading,Bank Manager
2503,21,84,72,Science_PCB,BSc Nursing,9.25,5,4,5,5,4,5,5,4,5,4,5,4,4,Research,Sports,Nurse
2504,24,63,74,Science_PCB,MBBS,6.69,2,5,2,2,4,3,5,4,5,3,2,5,2,Analytical,Writing,Doctor
2505,17,95,64,Science_PCB,BHMS,8.95,2,5,5,2,5,5,5,2,3,2,3,2,4,Analytical,Music,Doctor
2506,17,62,68,Science_PCB,BSc Nursing,6.27,2,4,5,4,5,3,5,2,5,5,5,2,5,Creative,Sports,Nurse
2507,25,69,86,Science_PCM,BTech,8.97,4,4,4,4,3,3,5,5,5,2,3,3,5,Leadership,Music,Defence Officer
2508,18,73,99,Science_PCB,MBBS,9.26,5,5,4,4,4,5,5,2,3,2,4,5,3,Research,Writing,Doctor
2509,20,64,75,Commerce,BCom,7.55,4,5,2,2,5,5,4,5,5,5,5,4,3,Research,Writing,Bank Manager
2510,17,95,85,Commerce,BCom,8.68,4,5,4,4,5,2,3,5,4,4,2,2,5,Helping,Writing,Accountant
2511,21,54,75,Commerce,BBA,6.33,5,5,3,2,5,4,5,5,4,5,3,3,5,Leadership,Writing,Bank Manager
2512,19,99,82,Science_PCB,BSc Microbiology,9.19,4,5,2,4,2,3,5,3,4,4,3,4,2,Creative,Writing,Medical Researcher
2513,25,88,67,Science_PCM,BTech,8.58,2,4,5,2,3,3,5,5,5,5,3,4,3,Helping,Writing,Civil Engineer
2514,22,81,54,Arts,LLB,7.4,2,5,4,5,4,5,3,2,3,3,3,5,4,Helping,Coding,Lawyer
2515,24,98,99,Arts,BA,8.04,3,4,5,2,3,2,2,5,5,5,2,3,5,Creative,Sports,Defence Officer
2516,24,85,71,Science_PCM,BTech,9.74,5,2,5,5,4,5,2,5,5,2,2,5,4,Analytical,Reading,Civil Engineer
2517,17,90,74,Science_PCB,BSc Microbiology,6.19,4,5,5,3,4,3,5,2,4,4,5,3,5,Analytical,Reading,Medical Researcher
2518,23,67,94,Arts,LLB,7.99,3,5,4,5,3,4,3,3,4,3,2,5,3,Analytical,Sports,Lawyer
2519,23,85,67,Science_PCB,BSc Microbiology,7.18,4,5,5,3,4,5,5,4,3,3,3,4,4,Research,Public Speaking,Medical Researcher
2520,22,91,88,Commerce,BBA,8.09,3,3,5,4,3,3,2,3,3,5,3,5,4,Creative,Reading,Marketing Manager
2521,17,89,58,Science_PCB,BSc Data Science,6.67,3,3,5,4,5,2,2,2,5,2,5,2,4,Leadership,Writing,Research Scientist
2522,25,95,90,Commerce,BBA,6.06,5,2,5,5,2,5,5,2,2,5,3,5,4,Helping,Public Speaking,Marketing Manager
2523,25,56,52,Science_PCM,BCA,9.29,5,3,2,4,5,5,2,2,3,4,2,2,3,Creative,Coding,AI Engineer
2524,22,88,58,Commerce,BBA,8.34,3,3,2,4,4,3,3,5,5,3,5,3,5,Creative,Coding,Bank Manager
2525,20,59,67,Commerce,BBA,8.65,3,2,2,4,5,4,3,5,3,5,3,3,2,Leadership,Music,Bank Manager
2526,24,67,78,Science_PCM,BTech,8.52,5,3,3,5,4,3,2,4,4,4,4,3,3,Leadership,Public Speaking,Civil Engineer
2527,20,96,94,Commerce,CA,9.04,5,2,3,5,4,2,3,5,2,5,4,2,5,Helping,Sports,Bank Manager
2528,21,63,54,Science_PCM,BSc Data Science,9.79,4,3,5,4,5,2,3,5,2,5,4,4,4,Creative,Writing,Research Scientist
2529,22,56,99,Commerce,BBA,9.03,2,5,2,4,5,2,5,5,4,4,3,3,3,Creative,Reading,Bank Manager
2530,25,54,52,Commerce,BCom,9.3,5,3,3,5,4,3,4,5,5,2,2,5,5,Helping,Music,Accountant
2531,20,78,60,Commerce,BBA,7.63,5,2,5,5,4,2,5,3,3,5,3,3,2,Analytical,Drawing,Marketing Manager
2532,22,59,81,Commerce,BBA,9.45,4,4,5,3,5,5,5,2,5,5,3,5,3,Analytical,Music,Marketing Manager
2533,23,93,75,Science_PCM,BTech,8.08,3,2,5,4,2,3,5,4,2,2,5,5,5,Helping,Music,Civil Engineer
2534,19,69,90,Commerce,BBA,8.46,4,2,3,4,5,2,5,5,3,5,4,3,2,Helping,Coding,Bank Manager
2535,18,81,63,Commerce,BBA,8.29,4,3,2,5,4,3,2,5,3,4,5,5,4,Helping,Writing,Bank Manager
2536,19,83,57,Commerce,BBA,7.21,2,4,5,5,4,5,3,4,5,5,3,2,4,Analytical,Coding,Marketing Manager
2537,24,76,59,Arts,LLB,9.27,2,5,5,5,4,3,3,4,3,2,3,5,4,Helping,Reading,Lawyer
2538,19,71,79,Commerce,BCom,6.29,5,4,4,5,4,2,3,5,5,3,4,5,5,Creative,Sports,Financial Analyst
2539,22,63,78,Science_PCM,BCA,7.34,5,2,2,4,4,5,4,4,3,2,5,4,4,Creative,Coding,Software Developer
2540,23,79,67,Science_PCM,BSc Data Science,8.89,2,3,4,4,5,4,5,3,2,3,2,5,5,Research,Drawing,Research Scientist
2541,24,74,61,Commerce,BA,8.47,3,3,5,3,5,2,2,2,2,5,5,3,3,Research,Coding,Entrepreneur
2542,21,51,73,Science_PCM,BTech,7.66,5,3,4,3,4,5,4,5,4,3,2,3,2,Leadership,Social Work,AI Engineer
2543,19,51,77,Science_PCM,BTech,6.8,2,2,5,4,3,3,4,2,2,4,5,2,5,Analytical,Public Speaking,Civil Engineer
2544,20,73,62,Science_PCM,BTech,6.87,5,3,5,4,5,5,3,2,2,3,5,5,2,Leadership,Writing,Data Scientist
2545,24,74,52,Arts,BA,9.96,3,4,4,3,3,4,2,3,5,2,2,3,3,Analytical,Drawing,Government Officer
2546,19,81,92,Commerce,BBA,9.86,2,2,5,5,2,5,2,4,2,5,5,4,3,Leadership,Writing,Marketing Manager
2547,20,96,82,Science_PCM,BTech,6.1,3,2,4,2,3,4,4,4,4,5,3,3,3,Creative,Public Speaking,Civil Engineer
2548,21,89,63,Commerce,CA,7.88,2,3,2,2,5,4,4,5,3,4,2,4,5,Research,Public Speaking,Accountant
2549,23,81,71,Science_PCM,BTech,8.49,5,5,5,3,5,5,4,5,4,3,5,5,4,Leadership,Music,Data Scientist
2550,18,88,72,Science_PCM,BDes,8.07,4,5,2,5,4,4,2,4,5,5,2,4,3,Leadership,Sports,Designer
2551,18,90,56,Arts,BFA,7.43,3,3,2,5,5,3,5,2,2,4,3,4,5,Research,Coding,Designer
2552,22,86,68,Commerce,BBA,8.35,5,3,4,5,4,2,3,5,4,5,3,4,2,Leadership,Social Work,Bank Manager
2553,19,67,82,Science_PCM,BCA,8.76,5,3,3,2,5,5,4,3,4,2,2,5,4,Creative,Drawing,Data Scientist
2554,20,99,83,Science_PCM,BA,7.71,4,5,2,3,2,2,3,5,5,5,5,5,5,Leadership,Reading,Defence Officer
2555,23,53,93,Science_PCM,BTech,7.49,4,2,3,2,3,4,3,3,5,4,4,4,2,Creative,Coding,Civil Engineer
2556,20,81,95,Commerce,CA,6.51,5,2,4,2,4,2,2,5,2,3,3,3,5,Creative,Social Work,Accountant
2557,24,90,64,Commerce,BCom,7.62,5,4,2,2,4,2,4,5,5,4,5,5,3,Research,Writing,Accountant
2558,22,53,60,Arts,BEd,7.64,4,5,3,4,5,4,4,5,5,2,5,5,4,Leadership,Music,Teacher
2559,25,63,80,Arts,BA,9.47,2,5,3,2,3,2,4,2,3,3,5,3,4,Research,Coding,Teacher
2560,19,51,73,Science_PCM,BSc,8.24,2,5,5,4,5,4,4,4,5,2,4,4,5,Leadership,Public Speaking,Research Scientist
2561,21,97,81,Arts,BA,8.56,5,5,2,4,4,3,3,2,5,4,4,4,5,Analytical,Public Speaking,Government Officer
2562,24,51,79,Science_PCB,BSc Nursing,9.49,3,5,3,2,2,2,5,2,4,3,5,4,5,Leadership,Public Speaking,Nurse
2563,23,54,77,Science_PCM,BA,9.64,2,3,3,4,2,3,5,5,5,3,3,4,5,Analytical,Writing,Defence Officer
2564,19,95,50,Science_PCM,BSc,6.33,5,3,4,4,5,2,4,4,4,4,3,3,5,Creative,Reading,Research Scientist
2565,22,64,70,Commerce,BCom,8.94,2,5,5,5,4,2,4,5,2,4,3,4,5,Research,Coding,Bank Manager
2566,19,96,89,Commerce,BBA,8.03,3,4,5,5,5,2,5,2,2,5,5,5,5,Analytical,Drawing,Marketing Manager
2567,19,52,75,Commerce,CA,8.88,2,3,5,2,5,3,2,5,4,5,3,2,3,Analytical,Reading,Bank Manager
2568,21,92,51,Science_PCM,BSc Data Science,10.0,4,3,3,4,5,2,5,5,2,4,5,2,3,Research,Reading,Research Scientist
2569,17,65,96,Science_PCM,BCA,8.77,5,5,5,4,4,5,2,3,5,2,2,5,4,Creative,Sports,Data Scientist
2570,21,85,88,Commerce,BBA,8.04,3,5,5,2,5,5,2,5,3,5,3,3,3,Research,Writing,Financial Analyst
2571,19,66,71,Commerce,CA,9.22,4,2,5,3,5,2,2,5,5,5,5,4,2,Research,Coding,Accountant
2572,25,50,53,Science_PCM,BTech,9.94,2,5,4,5,5,4,4,3,2,2,2,5,5,Leadership,Music,Civil Engineer
2573,17,74,77,Science_PCM,BA,8.65,3,2,3,2,4,3,4,2,5,5,5,2,5,Research,Music,Defence Officer
2574,25,69,52,Commerce,CA,6.1,3,4,5,2,5,5,4,5,4,4,4,3,5,Creative,Coding,Bank Manager
2575,19,99,90,Science_PCM,BCA,6.32,5,2,5,5,5,5,4,3,5,4,4,2,4,Research,Music,Software Developer
2576,22,84,72,Commerce,BBA,6.28,3,5,5,4,5,2,2,5,4,5,4,2,2,Leadership,Reading,Marketing Manager
2577,23,66,61,Commerce,BCom,7.0,4,3,5,4,5,3,3,5,3,2,2,2,3,Helping,Reading,Financial Analyst
2578,21,83,75,Science_PCM,BFA,6.99,5,3,3,5,4,4,3,5,2,3,4,5,5,Analytical,Reading,Designer
2579,22,77,66,Arts,BDes,9.99,5,5,3,5,2,5,2,5,5,4,4,5,2,Creative,Writing,Designer
2580,18,86,52,Commerce,BCom,7.17,3,2,5,3,4,5,3,5,4,4,5,2,3,Leadership,Music,Bank Manager
2581,19,88,89,Commerce,BCom,6.05,4,4,3,3,5,5,4,5,2,3,5,2,2,Leadership,Social Work,Bank Manager
2582,18,77,52,Science_PCM,BSc Data Science,9.05,5,4,4,2,5,5,5,2,5,3,5,3,4,Analytical,Drawing,Data Scientist
2583,23,59,87,Commerce,BBA,7.95,4,3,5,5,4,3,4,2,2,5,2,2,2,Analytical,Reading,Marketing Manager
2584,18,70,78,Science_PCM,BTech,6.44,5,2,3,3,5,5,3,5,5,4,4,5,4,Leadership,Public Speaking,Data Scientist
2585,21,82,95,Science_PCB,BSc Nursing,9.13,2,4,3,2,2,5,5,2,3,4,4,5,5,Leadership,Social Work,Nurse
2586,24,96,54,Science_PCM,BCA,9.96,5,2,2,2,5,5,4,5,2,5,4,5,5,Analytical,Drawing,AI Engineer
2587,22,68,87,Science_PCB,BSc Microbiology,7.28,3,5,4,3,2,4,5,3,3,3,4,2,2,Creative,Reading,Medical Researcher
2588,18,63,96,Commerce,BBA,6.42,4,5,5,2,4,3,2,3,2,5,5,5,3,Helping,Coding,Marketing Manager
2589,21,80,55,Science_PCM,BTech,8.57,2,2,5,2,5,3,4,3,3,5,4,5,4,Helping,Social Work,Civil Engineer
2590,21,93,86,Commerce,BCom,6.65,4,5,4,3,5,4,2,5,3,4,3,4,2,Helping,Music,Accountant
2591,17,78,84,Science_PCM,BTech,7.35,2,4,2,5,3,2,3,4,4,5,4,3,4,Research,Sports,Civil Engineer
2592,22,51,74,Science_PCM,BFA,8.69,4,2,5,5,3,2,5,3,3,4,3,2,2,Analytical,Reading,Designer
2593,21,80,98,Commerce,BBA,7.96,4,2,5,2,3,2,5,2,5,5,2,5,3,Leadership,Drawing,Entrepreneur
2594,21,84,96,Science_PCB,BDS,7.37,3,4,4,2,4,2,5,4,4,2,4,5,4,Leadership,Sports,Doctor
2595,22,58,59,Arts,BA,6.01,2,4,3,2,3,5,2,3,5,4,4,5,5,Helping,Sports,Government Officer
2596,17,92,79,Arts,LLB,9.38,3,5,2,3,5,3,5,2,3,3,3,5,3,Helping,Coding,Lawyer
2597,17,65,61,Science_PCM,BCA,8.61,5,4,4,5,4,5,4,3,2,2,4,3,2,Research,Sports,Data Scientist
2598,24,83,92,Science_PCM,BCA,6.63,5,3,4,5,4,5,4,2,4,2,3,3,2,Creative,Coding,Data Scientist
2599,19,54,65,Arts,BA Economics,7.99,2,4,5,3,4,4,2,5,5,4,4,5,4,Creative,Reading,Government Officer
2600,19,98,78,Commerce,BBA,7.67,5,2,5,4,5,3,2,5,2,3,4,4,2,Creative,Reading,Financial Analyst
2601,19,52,69,Arts,LLB,9.14,5,5,4,3,5,4,5,2,4,3,5,5,5,Creative,Drawing,Lawyer
2602,25,95,57,Commerce,CMA,8.71,2,3,2,4,5,5,3,5,5,3,4,4,3,Helping,Drawing,Financial Analyst
2603,24,83,96,Science_PCM,BTech,6.35,5,5,3,4,4,5,3,4,4,5,2,2,5,Analytical,Drawing,AI Engineer
2604,17,97,51,Arts,BA,6.05,5,5,5,2,2,4,2,2,4,4,5,2,3,Leadership,Reading,Teacher
2605,18,58,74,Science_PCM,BTech,9.53,3,3,5,4,4,5,2,2,4,5,5,5,2,Leadership,Drawing,Civil Engineer
2606,25,71,93,Arts,BDes,8.26,3,5,5,5,3,4,2,3,2,3,4,5,3,Research,Public Speaking,Designer
2607,25,56,81,Science_PCB,BSc,9.06,2,2,5,4,5,2,3,5,2,5,3,5,4,Research,Music,Research Scientist
2608,17,81,75,Science_PCM,BCA,9.05,5,5,5,5,5,5,4,4,3,2,5,3,5,Helping,Social Work,Software Developer
2609,22,66,72,Commerce,CMA,6.25,4,5,4,5,5,2,4,5,2,5,3,4,5,Research,Reading,Financial Analyst
2610,19,62,70,Science_PCM,BTech,8.14,5,3,2,3,4,5,2,2,5,4,2,5,3,Analytical,Public Speaking,AI Engineer
2611,17,92,60,Commerce,BA,9.96,4,4,5,4,3,4,4,2,4,5,4,4,2,Research,Public Speaking,Entrepreneur
2612,21,75,62,Science_PCM,BTech,7.82,3,4,4,2,3,4,5,4,5,2,5,4,5,Analytical,Sports,Defence Officer
2613,19,65,58,Science_PCM,BTech,9.7,2,5,3,4,2,4,4,2,5,3,2,5,5,Helping,Coding,Defence Officer
2614,23,70,97,Arts,BFA,6.31,2,5,5,5,4,5,2,4,5,3,2,5,5,Leadership,Drawing,Designer
